
Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Similarity,m_ppo,m_td,m_iti,t_pi,t_td,m_density,Uncertainty
12,4,mask_ppo_16_td_002_target_fq_699_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,699.0,0.02,4.0,115.0
12,4,mask_ppo_16_td_006_target_fq_1000_td_006,1,0,0,0,8860.0,0.0,16.0,0.06,1500.0,1000.0,0.06,5.0,115.0
12,4,mask_ppo_16_td_006_target_fq_2045_td_006,0,0,1,0,0.0,0.0,16.0,0.06,1500.0,2045.0,0.06,5.0,115.0
12,4,mask_ppo_16_td_006_target_fq_489_td_002,1,0,0,0,9891.0,40.0,16.0,0.06,1500.0,489.0,0.02,5.0,115.0
12,4,mask_ppo_16_td_008,0,0,0,1,0.0,,16.0,0.08,1500.0,,,5.0,115.0
12,4,mask_ppo_16_td_01_target_fq_1430_td_01,1,0,0,0,8412.0,0.0,16.0,0.1,1500.0,1430.0,0.1,5.0,115.0
12,4,mask_ppo_16_td_01_target_fq_2924_td_002,1,0,0,0,2911.0,80.0,16.0,0.1,1500.0,2924.0,0.02,5.0,115.0
12,4,mask_ppo_16_td_01_target_fq_699_td_002,1,0,0,0,5922.0,80.0,16.0,0.1,1500.0,699.0,0.02,5.0,115.0
12,4,mask_ppo_24_td_005,0,0,0,1,0.0,,24.0,0.05,1500.0,,,7.0,
12,4,mask_ppo_32_td_002,0,0,0,1,0.0,,32.0,0.02,1500.0,,,9.0,232.0
12,4,mask_ppo_40_td_003,0,0,0,1,0.0,,40.0,0.03,1500.0,,,11.0,
12,4,mask_ppo_40_td_005,0,0,0,1,0.0,,40.0,0.05,1500.0,,,11.0,
12,4,mask_ppo_40_td_007,0,0,0,1,0.0,,40.0,0.07,1500.0,,,12.0,
12,4,mask_ppo_48_td_004,0,0,0,1,0.0,,48.0,0.04,1500.0,,,14.0,
12,4,mask_ppo_48_td_009,0,0,0,1,0.0,,48.0,0.09,1500.0,,,14.0,
12,4,mask_ppo_4_td_002_target_fq_1000_td_002,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,1000.0,0.02,1.0,29.0
12,4,mask_ppo_4_td_002_target_fq_1430_td_01,1,0,0,0,2738.0,-80.0,4.0,0.02,1500.0,1430.0,0.1,1.0,29.0
12,4,mask_ppo_4_td_006_target_fq_1430_td_002,1,0,0,0,3952.0,40.0,4.0,0.06,1500.0,1430.0,0.02,1.0,29.0
12,4,mask_ppo_4_td_006_target_fq_2045_td_006,0,0,1,0,0.0,0.0,4.0,0.06,1500.0,2045.0,0.06,1.0,29.0
12,4,mask_ppo_4_td_006_target_fq_489_td_006,0,0,1,0,0.0,0.0,4.0,0.06,1500.0,489.0,0.06,1.0,29.0
12,4,mask_ppo_4_td_006_target_fq_699_td_006,1,0,0,0,5446.0,0.0,4.0,0.06,1500.0,699.0,0.06,1.0,29.0
12,4,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,1.0,29.0
12,4,mask_ppo_4_td_01_target_fq_1430_td_01,0,0,1,0,0.0,0.0,4.0,0.1,1500.0,1430.0,0.1,1.0,29.0
12,4,mask_ppo_4_td_01_target_fq_2924_td_002,1,0,0,0,3840.0,80.0,4.0,0.1,1500.0,2924.0,0.02,1.0,29.0
12,4,mask_ppo_4_td_01_target_fq_489_td_006,1,0,0,0,9927.0,40.0,4.0,0.1,1500.0,489.0,0.06,1.0,29.0
12,4,mask_ppo_56_td_008,0,0,0,1,0.0,,56.0,0.08,1500.0,,,17.0,
12,4,mask_ppo_64_td_002_target_fq_2924_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2924.0,0.02,18.0,463.0
12,4,mask_ppo_64_td_002_target_fq_2924_td_01,0,0,1,0,0.0,-80.0,64.0,0.02,1500.0,2924.0,0.1,18.0,463.0
12,4,mask_ppo_64_td_002_target_fq_699_td_006,1,0,0,0,2889.0,-40.0,64.0,0.02,1500.0,699.0,0.06,18.0,463.0
12,4,mask_ppo_64_td_006_target_fq_1430_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,1430.0,0.06,19.0,463.0
12,4,mask_ppo_64_td_006_target_fq_2924_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,2924.0,0.1,19.0,463.0
12,4,mask_ppo_64_td_006_target_fq_699_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,699.0,0.06,19.0,463.0
12,4,mask_ppo_64_td_007,0,1,0,0,5478.0,,64.0,0.07,1500.0,,,19.0,463.0
12,4,mask_ppo_64_td_01_target_fq_1000_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,1000.0,0.06,19.0,463.0
12,4,mask_ppo_64_td_01_target_fq_2045_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,2045.0,0.06,19.0,463.0
12,4,mask_ppo_64_td_01_target_fq_489_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,489.0,0.02,19.0,463.0
12,4,mask_ppo_8_td_008,0,0,0,1,0.0,,8.0,0.08,1500.0,,,2.0,58.0
12,5,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,4.0,115.0
12,5,mask_ppo_16_td_002_target_fq_2924_td_006,1,0,0,0,3276.0,-40.0,16.0,0.02,1500.0,2924.0,0.06,4.0,115.0
12,5,mask_ppo_16_td_002_target_fq_699_td_01,1,0,0,0,2663.0,-80.0,16.0,0.02,1500.0,699.0,0.1,4.0,115.0
12,5,mask_ppo_16_td_006_target_fq_1430_td_006,0,0,1,0,0.0,0.0,16.0,0.06,1500.0,1430.0,0.06,5.0,115.0
12,5,mask_ppo_16_td_006_target_fq_2924_td_006,0,0,1,0,0.0,0.0,16.0,0.06,1500.0,2924.0,0.06,5.0,115.0
12,5,mask_ppo_16_td_006_target_fq_2924_td_01,1,0,0,0,9109.0,-40.0,16.0,0.06,1500.0,2924.0,0.1,5.0,115.0
12,5,mask_ppo_16_td_006_target_fq_699_td_002,1,0,0,0,5373.0,40.0,16.0,0.06,1500.0,699.0,0.02,5.0,115.0
12,5,mask_ppo_16_td_009,0,0,0,1,0.0,,16.0,0.09,1500.0,,,5.0,115.0
12,5,mask_ppo_16_td_01_target_fq_1000_td_006,1,0,0,0,8786.0,40.0,16.0,0.1,1500.0,1000.0,0.06,5.0,115.0
12,5,mask_ppo_16_td_01_target_fq_2045_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,2045.0,0.06,5.0,115.0
12,5,mask_ppo_16_td_01_target_fq_2924_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,2924.0,0.06,5.0,115.0
12,5,mask_ppo_16_td_01_target_fq_489_td_002,1,0,0,0,7706.0,80.0,16.0,0.1,1500.0,489.0,0.02,5.0,115.0
12,5,mask_ppo_24_td_006,0,0,0,1,0.0,,24.0,0.06,1500.0,,,7.0,
12,5,mask_ppo_32_td_004,0,0,0,1,0.0,,32.0,0.04,1500.0,,,9.0,232.0
12,5,mask_ppo_32_td_006,0,0,0,1,0.0,,32.0,0.06,1500.0,,,9.0,232.0
12,5,mask_ppo_40_td_008,0,0,0,1,0.0,,40.0,0.08,1500.0,,,12.0,
12,5,mask_ppo_48_td_006,0,0,0,1,0.0,,48.0,0.06,1500.0,,,14.0,
12,5,mask_ppo_4_td_002_target_fq_2045_td_002,1,0,0,0,11497.0,0.0,4.0,0.02,1500.0,2045.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_002_target_fq_2045_td_01,1,0,0,0,2873.0,-80.0,4.0,0.02,1500.0,2045.0,0.1,1.0,29.0
12,5,mask_ppo_4_td_002_target_fq_699_td_002,1,0,0,0,5889.0,0.0,4.0,0.02,1500.0,699.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_004,0,1,0,0,4599.0,,4.0,0.04,1500.0,,,1.0,29.0
12,5,mask_ppo_4_td_006_target_fq_1000_td_002,1,0,0,0,3972.0,40.0,4.0,0.06,1500.0,1000.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_006_target_fq_489_td_002,1,0,0,0,3926.0,40.0,4.0,0.06,1500.0,489.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_01_target_fq_1430_td_002,1,0,0,0,2924.0,80.0,4.0,0.1,1500.0,1430.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_01_target_fq_2924_td_01,1,0,0,0,6975.0,0.0,4.0,0.1,1500.0,2924.0,0.1,1.0,29.0
12,5,mask_ppo_4_td_01_target_fq_699_td_002,1,0,0,0,3884.0,80.0,4.0,0.1,1500.0,699.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_01_target_fq_699_td_006,0,0,1,0,0.0,40.0,4.0,0.1,1500.0,699.0,0.06,1.0,29.0
12,5,mask_ppo_56_td_004,0,0,0,1,0.0,,56.0,0.04,1500.0,,,16.0,
12,5,mask_ppo_64_td_002_target_fq_1000_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1000.0,0.02,18.0,463.0
12,5,mask_ppo_64_td_002_target_fq_1000_td_01,1,0,0,0,3236.0,-80.0,64.0,0.02,1500.0,1000.0,0.1,18.0,463.0
12,5,mask_ppo_64_td_002_target_fq_2924_td_006,1,0,0,0,2881.0,-40.0,64.0,0.02,1500.0,2924.0,0.06,18.0,463.0
12,5,mask_ppo_64_td_003,0,0,0,1,0.0,,64.0,0.03,1500.0,,,18.0,463.0
12,5,mask_ppo_64_td_006_target_fq_1430_td_01,1,0,0,0,8945.0,-40.0,64.0,0.06,1500.0,1430.0,0.1,19.0,463.0
12,5,mask_ppo_64_td_006_target_fq_2045_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,2045.0,0.06,19.0,463.0
12,5,mask_ppo_64_td_006_target_fq_699_td_01,1,0,0,0,9628.0,-40.0,64.0,0.06,1500.0,699.0,0.1,19.0,463.0
12,5,mask_ppo_64_td_01_target_fq_2924_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,2924.0,0.1,19.0,463.0
12,5,mask_ppo_64_td_01_target_fq_699_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,699.0,0.06,19.0,463.0
12,5,mask_ppo_8_td_003,0,1,0,0,10866.0,,8.0,0.03,1500.0,,,2.0,58.0
12,5,mask_ppo_8_td_007,0,0,0,1,0.0,,8.0,0.07,1500.0,,,2.0,58.0
12,6,mask_ppo_16_td_002_target_fq_1000_td_01,1,0,0,0,2732.0,-80.0,16.0,0.02,1500.0,1000.0,0.1,4.0,115.0
12,6,mask_ppo_16_td_002_target_fq_2045_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,2045.0,0.02,4.0,115.0
12,6,mask_ppo_16_td_002_target_fq_489_td_006,1,0,0,0,3967.0,-40.0,16.0,0.02,1500.0,489.0,0.06,4.0,115.0
12,6,mask_ppo_16_td_002_target_fq_699_td_006,1,0,0,0,2723.0,-40.0,16.0,0.02,1500.0,699.0,0.06,4.0,115.0
12,6,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,5.0,115.0
12,6,mask_ppo_16_td_006_target_fq_1430_td_002,1,0,0,0,5784.0,40.0,16.0,0.06,1500.0,1430.0,0.02,5.0,115.0
12,6,mask_ppo_16_td_006_target_fq_489_td_006,0,0,1,0,0.0,0.0,16.0,0.06,1500.0,489.0,0.06,5.0,115.0
12,6,mask_ppo_16_td_006_target_fq_699_td_006,1,0,0,0,6750.0,0.0,16.0,0.06,1500.0,699.0,0.06,5.0,115.0
12,6,mask_ppo_16_td_01_target_fq_2045_td_002,1,0,0,0,6886.0,80.0,16.0,0.1,1500.0,2045.0,0.02,5.0,115.0
12,6,mask_ppo_16_td_01_target_fq_699_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,699.0,0.06,5.0,115.0
12,6,mask_ppo_24_td_007,0,1,0,0,8649.0,,24.0,0.07,1500.0,,,7.0,
12,6,mask_ppo_24_td_01,0,1,0,0,10883.0,,24.0,0.1,1500.0,,,7.0,
12,6,mask_ppo_32_td_007,0,0,0,1,0.0,,32.0,0.07,1500.0,,,9.0,232.0
12,6,mask_ppo_32_td_009,0,0,0,1,0.0,,32.0,0.09,1500.0,,,10.0,232.0
12,6,mask_ppo_48_td_003,0,0,0,1,0.0,,48.0,0.03,1500.0,,,14.0,
12,6,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,1.0,29.0
12,6,mask_ppo_4_td_002_target_fq_1430_td_006,1,0,0,0,2877.0,-40.0,4.0,0.02,1500.0,1430.0,0.06,1.0,29.0
12,6,mask_ppo_4_td_002_target_fq_489_td_006,1,0,0,0,3171.0,-40.0,4.0,0.02,1500.0,489.0,0.06,1.0,29.0
12,6,mask_ppo_4_td_002_target_fq_699_td_01,1,0,0,0,2893.0,-80.0,4.0,0.02,1500.0,699.0,0.1,1.0,29.0
12,6,mask_ppo_4_td_006_target_fq_1000_td_006,1,0,0,0,4840.0,0.0,4.0,0.06,1500.0,1000.0,0.06,1.0,29.0
12,6,mask_ppo_4_td_006_target_fq_2924_td_01,0,0,1,0,0.0,-40.0,4.0,0.06,1500.0,2924.0,0.1,1.0,29.0
12,6,mask_ppo_4_td_006_target_fq_489_td_01,1,0,0,0,4061.0,-40.0,4.0,0.06,1500.0,489.0,0.1,1.0,29.0
12,6,mask_ppo_4_td_01_target_fq_1000_td_002,1,0,0,0,3839.0,80.0,4.0,0.1,1500.0,1000.0,0.02,1.0,29.0
12,6,mask_ppo_4_td_01_target_fq_2045_td_01,1,0,0,0,5736.0,0.0,4.0,0.1,1500.0,2045.0,0.1,1.0,29.0
12,6,mask_ppo_4_td_01_target_fq_489_td_002,1,0,0,0,3888.0,80.0,4.0,0.1,1500.0,489.0,0.02,1.0,29.0
12,6,mask_ppo_56_td_009,0,0,0,1,0.0,,56.0,0.09,1500.0,,,17.0,
12,6,mask_ppo_56_td_01,0,0,0,1,0.0,,56.0,0.1,1500.0,,,17.0,
12,6,mask_ppo_64_td_002_target_fq_1430_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1430.0,0.02,18.0,463.0
12,6,mask_ppo_64_td_002_target_fq_1430_td_01,1,0,0,0,2699.0,-80.0,64.0,0.02,1500.0,1430.0,0.1,18.0,463.0
12,6,mask_ppo_64_td_002_target_fq_489_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,489.0,0.02,18.0,463.0
12,6,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,19.0,463.0
12,6,mask_ppo_64_td_006_target_fq_1000_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,1000.0,0.02,19.0,463.0
12,6,mask_ppo_64_td_006_target_fq_2924_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2924.0,0.02,19.0,463.0
12,6,mask_ppo_64_td_006_target_fq_489_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,489.0,0.1,19.0,463.0
12,6,mask_ppo_64_td_008,0,0,0,1,0.0,,64.0,0.08,1500.0,,,19.0,463.0
12,6,mask_ppo_64_td_01_target_fq_1000_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,1000.0,0.1,19.0,463.0
12,6,mask_ppo_64_td_01_target_fq_2045_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,2045.0,0.1,19.0,463.0
12,6,mask_ppo_64_td_01_target_fq_489_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,489.0,0.1,19.0,463.0
12,6,mask_ppo_8_td_004,0,1,0,0,9040.0,,8.0,0.04,1500.0,,,2.0,58.0
13,1,mask_ppo_16_td_002_target_fq_1000_td_01,1,0,0,0,2133.0,-80.0,16.0,0.02,1500.0,1000.0,0.1,4.0,115.0
13,1,mask_ppo_16_td_002_target_fq_2045_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,2045.0,0.02,4.0,115.0
13,1,mask_ppo_16_td_002_target_fq_489_td_006,0,0,1,0,0.0,-40.0,16.0,0.02,1500.0,489.0,0.06,4.0,115.0
13,1,mask_ppo_16_td_002_target_fq_699_td_006,0,0,1,0,0.0,-40.0,16.0,0.02,1500.0,699.0,0.06,4.0,115.0
13,1,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,5.0,115.0
13,1,mask_ppo_16_td_006_target_fq_1430_td_002,1,0,0,0,4050.0,40.0,16.0,0.06,1500.0,1430.0,0.02,5.0,115.0
13,1,mask_ppo_16_td_006_target_fq_489_td_006,1,0,0,0,1309.0,0.0,16.0,0.06,1500.0,489.0,0.06,5.0,115.0
13,1,mask_ppo_16_td_006_target_fq_699_td_006,0,0,1,0,0.0,0.0,16.0,0.06,1500.0,699.0,0.06,5.0,115.0
13,1,mask_ppo_16_td_01_target_fq_2045_td_002,1,0,0,0,2240.0,80.0,16.0,0.1,1500.0,2045.0,0.02,5.0,115.0
13,1,mask_ppo_16_td_01_target_fq_699_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,699.0,0.06,5.0,115.0
13,1,mask_ppo_24_td_007,0,1,0,0,2507.0,,24.0,0.07,1500.0,,,7.0,
13,1,mask_ppo_24_td_01,0,1,0,0,3264.0,,24.0,0.1,1500.0,,,7.0,
13,1,mask_ppo_32_td_007,0,0,0,1,0.0,,32.0,0.07,1500.0,,,9.0,232.0
13,1,mask_ppo_32_td_009,0,0,0,1,0.0,,32.0,0.09,1500.0,,,10.0,232.0
13,1,mask_ppo_48_td_003,0,0,0,1,0.0,,48.0,0.03,1500.0,,,14.0,
13,1,mask_ppo_4_td_002,0,1,0,0,3077.0,,4.0,0.02,1500.0,,,1.0,29.0
13,1,mask_ppo_4_td_002_target_fq_1430_td_006,1,0,0,0,1883.0,-40.0,4.0,0.02,1500.0,1430.0,0.06,1.0,29.0
13,1,mask_ppo_4_td_002_target_fq_489_td_006,1,0,0,0,6388.0,-40.0,4.0,0.02,1500.0,489.0,0.06,1.0,29.0
13,1,mask_ppo_4_td_002_target_fq_699_td_01,1,0,0,0,2055.0,-80.0,4.0,0.02,1500.0,699.0,0.1,1.0,29.0
13,1,mask_ppo_4_td_006_target_fq_1000_td_006,0,0,1,0,0.0,0.0,4.0,0.06,1500.0,1000.0,0.06,1.0,29.0
13,1,mask_ppo_4_td_006_target_fq_2924_td_01,0,0,1,0,0.0,-40.0,4.0,0.06,1500.0,2924.0,0.1,1.0,29.0
13,1,mask_ppo_4_td_006_target_fq_489_td_01,0,0,1,0,0.0,-40.0,4.0,0.06,1500.0,489.0,0.1,1.0,29.0
13,1,mask_ppo_4_td_01_target_fq_1000_td_002,1,0,0,0,2712.0,80.0,4.0,0.1,1500.0,1000.0,0.02,1.0,29.0
13,1,mask_ppo_4_td_01_target_fq_2045_td_01,0,0,1,0,0.0,0.0,4.0,0.1,1500.0,2045.0,0.1,1.0,29.0
13,1,mask_ppo_4_td_01_target_fq_489_td_002,1,0,0,0,5036.0,80.0,4.0,0.1,1500.0,489.0,0.02,1.0,29.0
13,1,mask_ppo_56_td_009,0,0,0,1,0.0,,56.0,0.09,1500.0,,,17.0,
13,1,mask_ppo_56_td_01,0,0,0,1,0.0,,56.0,0.1,1500.0,,,17.0,
13,1,mask_ppo_64_td_002_target_fq_1430_td_002,1,0,0,0,4098.0,0.0,64.0,0.02,1500.0,1430.0,0.02,18.0,463.0
13,1,mask_ppo_64_td_002_target_fq_1430_td_01,1,0,0,0,4204.0,-80.0,64.0,0.02,1500.0,1430.0,0.1,18.0,463.0
13,1,mask_ppo_64_td_002_target_fq_489_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,489.0,0.02,18.0,463.0
13,1,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,19.0,463.0
13,1,mask_ppo_64_td_006_target_fq_1000_td_002,1,0,0,0,3246.0,40.0,64.0,0.06,1500.0,1000.0,0.02,19.0,463.0
13,1,mask_ppo_64_td_006_target_fq_2924_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2924.0,0.02,19.0,463.0
13,1,mask_ppo_64_td_006_target_fq_489_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,489.0,0.1,19.0,463.0
13,1,mask_ppo_64_td_008,0,0,0,1,0.0,,64.0,0.08,1500.0,,,19.0,463.0
13,1,mask_ppo_64_td_01_target_fq_1000_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,1000.0,0.1,19.0,463.0
13,1,mask_ppo_64_td_01_target_fq_2045_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,2045.0,0.1,19.0,463.0
13,1,mask_ppo_64_td_01_target_fq_489_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,489.0,0.1,19.0,463.0
13,1,mask_ppo_8_td_004,0,0,0,1,0.0,,8.0,0.04,1500.0,,,2.0,58.0
13,2,mask_ppo_16_td_002_target_fq_1430_td_006,1,0,0,0,2079.0,-40.0,16.0,0.02,1500.0,1430.0,0.06,4.0,115.0
13,2,mask_ppo_16_td_002_target_fq_1430_td_01,1,0,0,0,1046.0,-80.0,16.0,0.02,1500.0,1430.0,0.1,4.0,115.0
13,2,mask_ppo_16_td_002_target_fq_699_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,699.0,0.02,4.0,115.0
13,2,mask_ppo_16_td_006_target_fq_1000_td_006,0,0,1,0,0.0,0.0,16.0,0.06,1500.0,1000.0,0.06,5.0,115.0
13,2,mask_ppo_16_td_006_target_fq_2045_td_006,0,0,1,0,0.0,0.0,16.0,0.06,1500.0,2045.0,0.06,5.0,115.0
13,2,mask_ppo_16_td_006_target_fq_489_td_002,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,489.0,0.02,5.0,115.0
13,2,mask_ppo_16_td_008,0,0,0,1,0.0,,16.0,0.08,1500.0,,,5.0,115.0
13,2,mask_ppo_16_td_01_target_fq_1430_td_01,0,0,1,0,0.0,0.0,16.0,0.1,1500.0,1430.0,0.1,5.0,115.0
13,2,mask_ppo_16_td_01_target_fq_2924_td_002,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,2924.0,0.02,5.0,115.0
13,2,mask_ppo_16_td_01_target_fq_699_td_002,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,699.0,0.02,5.0,115.0
13,2,mask_ppo_24_td_005,0,0,0,1,0.0,,24.0,0.05,1500.0,,,7.0,
13,2,mask_ppo_32_td_002,0,0,0,1,0.0,,32.0,0.02,1500.0,,,9.0,232.0
13,2,mask_ppo_40_td_003,0,0,0,1,0.0,,40.0,0.03,1500.0,,,11.0,
13,2,mask_ppo_40_td_005,0,0,0,1,0.0,,40.0,0.05,1500.0,,,11.0,
13,2,mask_ppo_40_td_007,0,0,0,1,0.0,,40.0,0.07,1500.0,,,12.0,
13,2,mask_ppo_48_td_004,0,0,0,1,0.0,,48.0,0.04,1500.0,,,14.0,
13,2,mask_ppo_48_td_009,0,0,0,1,0.0,,48.0,0.09,1500.0,,,14.0,
13,2,mask_ppo_4_td_002_target_fq_1000_td_002,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,1000.0,0.02,1.0,29.0
13,2,mask_ppo_4_td_002_target_fq_1430_td_01,1,0,0,0,1152.0,-80.0,4.0,0.02,1500.0,1430.0,0.1,1.0,29.0
13,2,mask_ppo_4_td_006_target_fq_1430_td_002,1,0,0,0,3904.0,40.0,4.0,0.06,1500.0,1430.0,0.02,1.0,29.0
13,2,mask_ppo_4_td_006_target_fq_2045_td_006,0,0,1,0,0.0,0.0,4.0,0.06,1500.0,2045.0,0.06,1.0,29.0
13,2,mask_ppo_4_td_006_target_fq_489_td_006,1,0,0,0,3013.0,0.0,4.0,0.06,1500.0,489.0,0.06,1.0,29.0
13,2,mask_ppo_4_td_006_target_fq_699_td_006,0,0,1,0,0.0,0.0,4.0,0.06,1500.0,699.0,0.06,1.0,29.0
13,2,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,1.0,29.0
13,2,mask_ppo_4_td_01_target_fq_1430_td_01,1,0,0,0,5158.0,0.0,4.0,0.1,1500.0,1430.0,0.1,1.0,29.0
13,2,mask_ppo_4_td_01_target_fq_2924_td_002,1,0,0,0,1833.0,80.0,4.0,0.1,1500.0,2924.0,0.02,1.0,29.0
13,2,mask_ppo_4_td_01_target_fq_489_td_006,0,0,1,0,0.0,40.0,4.0,0.1,1500.0,489.0,0.06,1.0,29.0
13,2,mask_ppo_56_td_008,0,0,0,1,0.0,,56.0,0.08,1500.0,,,17.0,
13,2,mask_ppo_64_td_002_target_fq_2924_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2924.0,0.02,18.0,463.0
13,2,mask_ppo_64_td_002_target_fq_2924_td_01,1,0,0,0,2866.0,-80.0,64.0,0.02,1500.0,2924.0,0.1,18.0,463.0
13,2,mask_ppo_64_td_002_target_fq_699_td_006,1,0,0,0,5988.0,-40.0,64.0,0.02,1500.0,699.0,0.06,18.0,463.0
13,2,mask_ppo_64_td_006_target_fq_1430_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,1430.0,0.06,19.0,463.0
13,2,mask_ppo_64_td_006_target_fq_2924_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,2924.0,0.1,19.0,463.0
13,2,mask_ppo_64_td_006_target_fq_699_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,699.0,0.06,19.0,463.0
13,2,mask_ppo_64_td_007,0,1,0,0,9511.0,,64.0,0.07,1500.0,,,19.0,463.0
13,2,mask_ppo_64_td_01_target_fq_1000_td_006,1,0,0,0,9333.0,40.0,64.0,0.1,1500.0,1000.0,0.06,19.0,463.0
13,2,mask_ppo_64_td_01_target_fq_2045_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,2045.0,0.06,19.0,463.0
13,2,mask_ppo_64_td_01_target_fq_489_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,489.0,0.02,19.0,463.0
13,2,mask_ppo_8_td_008,0,0,0,1,0.0,,8.0,0.08,1500.0,,,2.0,58.0
13,3,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,4.0,115.0
13,3,mask_ppo_16_td_002_target_fq_2924_td_006,1,0,0,0,2002.0,-40.0,16.0,0.02,1500.0,2924.0,0.06,4.0,115.0
13,3,mask_ppo_16_td_002_target_fq_699_td_01,1,0,0,0,1866.0,-80.0,16.0,0.02,1500.0,699.0,0.1,4.0,115.0
13,3,mask_ppo_16_td_006_target_fq_1430_td_006,1,0,0,0,10495.0,0.0,16.0,0.06,1500.0,1430.0,0.06,5.0,115.0
13,3,mask_ppo_16_td_006_target_fq_2924_td_006,1,0,0,0,3008.0,0.0,16.0,0.06,1500.0,2924.0,0.06,5.0,115.0
13,3,mask_ppo_16_td_006_target_fq_2924_td_01,1,0,0,0,1051.0,-40.0,16.0,0.06,1500.0,2924.0,0.1,5.0,115.0
13,3,mask_ppo_16_td_006_target_fq_699_td_002,1,0,0,0,8118.0,40.0,16.0,0.06,1500.0,699.0,0.02,5.0,115.0
13,3,mask_ppo_16_td_009,0,1,0,0,11176.0,,16.0,0.09,1500.0,,,5.0,115.0
13,3,mask_ppo_16_td_01_target_fq_1000_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,1000.0,0.06,5.0,115.0
13,3,mask_ppo_16_td_01_target_fq_2045_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,2045.0,0.06,5.0,115.0
13,3,mask_ppo_16_td_01_target_fq_2924_td_006,1,0,0,0,2515.0,40.0,16.0,0.1,1500.0,2924.0,0.06,5.0,115.0
