Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Diss,m_ppo,m_td,m_iti,t_pi,T.Rate,t_td,m_density,Uncertainty
8,2,mask_ppo_16_iti_11_td_002,0,1,0,0,7552.0,,16.0,0.02,1100.0,,,,5.0,110.0
8,2,mask_ppo_16_iti_11_td_006,0,1,0,0,6174.0,,16.0,0.06,1100.0,,,,5.0,110.0
8,2,mask_ppo_16_iti_11_td_01,0,1,0,0,4584.0,,16.0,0.1,1100.0,,,,5.0,110.0
8,2,mask_ppo_16_iti_23_td_002,0,1,0,0,3935.0,,16.0,0.02,2300.0,,,,4.0,123.0
8,2,mask_ppo_16_td_002_iti_03_target_fq_1000_td_006_r_2,1,0,0,0,3948.0,40.0,16.0,0.02,300.0,1000.0,2.0,0.06,6.0,84.0
8,2,mask_ppo_16_td_002_iti_03_target_fq_1430_td_006_r_5,1,0,0,0,1212.0,40.0,16.0,0.02,300.0,1430.0,5.0,0.06,6.0,84.0
8,2,mask_ppo_16_td_002_iti_11_target_fq_489_td_006_r_5,1,0,0,0,6089.0,40.0,16.0,0.02,1100.0,489.0,5.0,0.06,5.0,110.0
8,2,mask_ppo_16_td_002_iti_23_target_fq_1430_td_006_r_2,1,0,0,0,2349.0,40.0,16.0,0.02,2300.0,1430.0,2.0,0.06,4.0,123.0
8,2,mask_ppo_16_td_002_iti_23_target_fq_1430_td_006_r_5,1,0,0,0,1177.0,40.0,16.0,0.02,2300.0,1430.0,5.0,0.06,4.0,123.0
8,2,mask_ppo_16_td_002_iti_23_target_fq_2924_td_006_r_5,1,0,0,0,1517.0,40.0,16.0,0.02,2300.0,2924.0,5.0,0.06,4.0,123.0
8,2,mask_ppo_16_td_002_iti_23_target_fq_699_td_006_r_1,1,0,0,0,6043.0,40.0,16.0,0.02,2300.0,699.0,1.0,0.06,4.0,123.0
8,2,mask_ppo_32_iti_03_td_002,0,1,0,0,6956.0,,32.0,0.02,300.0,,,,11.0,169.0
8,2,mask_ppo_32_iti_11_td_002,0,1,0,0,8185.0,,32.0,0.02,1100.0,,,,9.0,221.0
8,2,mask_ppo_32_iti_23_td_002,0,0,0,1,0.0,,32.0,0.02,2300.0,,,,8.0,246.0
8,2,mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_2,1,0,0,0,1560.0,40.0,32.0,0.02,300.0,1000.0,2.0,0.06,11.0,169.0
8,2,mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_5,1,0,0,0,1577.0,40.0,32.0,0.02,300.0,1000.0,5.0,0.06,11.0,169.0
8,2,mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1,1,0,0,0,4292.0,40.0,32.0,0.02,300.0,1430.0,1.0,0.06,11.0,169.0
8,2,mask_ppo_32_td_002_iti_11_target_fq_489_td_006_r_2,1,0,0,0,3807.0,40.0,32.0,0.02,1100.0,489.0,2.0,0.06,9.0,221.0
8,2,mask_ppo_32_td_002_iti_23_target_fq_1430_td_006_r_2,1,0,0,0,1186.0,40.0,32.0,0.02,2300.0,1430.0,2.0,0.06,8.0,246.0
8,2,mask_ppo_32_td_002_iti_23_target_fq_1430_td_006_r_5,1,0,0,0,1263.0,40.0,32.0,0.02,2300.0,1430.0,5.0,0.06,8.0,246.0
8,2,mask_ppo_32_td_002_iti_23_target_fq_2924_td_006_r_2,1,0,0,0,2065.0,40.0,32.0,0.02,2300.0,2924.0,2.0,0.06,8.0,246.0
8,2,mask_ppo_64_iti_03_td_002,0,0,0,1,0.0,,64.0,0.02,300.0,,,,23.0,339.0
8,2,mask_ppo_64_iti_11_td_002,0,1,0,0,3898.0,,64.0,0.02,1100.0,,,,19.0,442.0
8,2,mask_ppo_64_iti_11_td_006,0,1,0,0,6780.0,,64.0,0.06,1100.0,,,,19.0,442.0
8,2,mask_ppo_64_iti_11_td_01,0,1,0,0,9168.0,,64.0,0.1,1100.0,,,,20.0,442.0
8,2,mask_ppo_64_iti_23_td_002,0,1,0,0,9079.0,,64.0,0.02,2300.0,,,,17.0,492.0
8,2,mask_ppo_64_td_002_iti_03_target_fq_1000_td_006_r_5,1,0,0,0,1919.0,40.0,64.0,0.02,300.0,1000.0,5.0,0.06,23.0,339.0
8,2,mask_ppo_64_td_002_iti_03_target_fq_1430_td_006_r_2,1,0,0,0,3748.0,40.0,64.0,0.02,300.0,1430.0,2.0,0.06,23.0,339.0
8,2,mask_ppo_64_td_002_iti_03_target_fq_2045_td_006_r_5,0,0,1,0,0.0,40.0,64.0,0.02,300.0,2045.0,5.0,0.06,23.0,339.0
8,2,mask_ppo_64_td_002_iti_03_target_fq_489_td_006_r_2,0,0,1,0,0.0,40.0,64.0,0.02,300.0,489.0,2.0,0.06,23.0,339.0
8,2,mask_ppo_64_td_002_iti_11_target_fq_1430_td_006_r_2,1,0,0,0,1220.0,40.0,64.0,0.02,1100.0,1430.0,2.0,0.06,19.0,442.0
8,2,mask_ppo_64_td_002_iti_11_target_fq_2045_td_006_r_2,1,0,0,0,4488.0,40.0,64.0,0.02,1100.0,2045.0,2.0,0.06,19.0,442.0
8,2,mask_ppo_64_td_002_iti_11_target_fq_2924_td_006_r_2,1,0,0,0,1564.0,40.0,64.0,0.02,1100.0,2924.0,2.0,0.06,19.0,442.0
8,2,mask_ppo_64_td_002_iti_11_target_fq_489_td_006_r_2,0,0,1,0,0.0,40.0,64.0,0.02,1100.0,489.0,2.0,0.06,19.0,442.0
8,2,mask_ppo_64_td_002_iti_11_target_fq_489_td_006_r_5,1,0,0,0,4967.0,40.0,64.0,0.02,1100.0,489.0,5.0,0.06,19.0,442.0
8,2,mask_ppo_64_td_002_iti_11_target_fq_699_td_006_r_1,0,0,1,0,0.0,40.0,64.0,0.02,1100.0,699.0,1.0,0.06,19.0,442.0
8,2,mask_ppo_64_td_002_iti_23_target_fq_1430_td_006_r_1,1,0,0,0,5145.0,40.0,64.0,0.02,2300.0,1430.0,1.0,0.06,17.0,492.0
8,2,mask_ppo_64_td_002_iti_23_target_fq_1430_td_006_r_5,1,0,0,0,1202.0,40.0,64.0,0.02,2300.0,1430.0,5.0,0.06,17.0,492.0
8,2,mask_ppo_64_td_002_iti_23_target_fq_699_td_006_r_2,1,0,0,0,1579.0,40.0,64.0,0.02,2300.0,699.0,2.0,0.06,17.0,492.0
8,3,mask_ppo_16_iti_03_td_002,0,1,0,0,3919.0,,16.0,0.02,300.0,,,,6.0,84.0
8,3,mask_ppo_16_iti_11_td_002,0,1,0,0,10166.0,,16.0,0.02,1100.0,,,,5.0,110.0
8,3,mask_ppo_16_iti_11_td_006,0,1,0,0,7208.0,,16.0,0.06,1100.0,,,,5.0,110.0
8,3,mask_ppo_16_iti_11_td_01,0,1,0,0,8294.0,,16.0,0.1,1100.0,,,,5.0,110.0
8,3,mask_ppo_16_iti_23_td_002,0,0,0,1,0.0,,16.0,0.02,2300.0,,,,4.0,123.0
8,3,mask_ppo_16_td_002_iti_03_target_fq_1000_td_006_r_5,1,0,0,0,1258.0,40.0,16.0,0.02,300.0,1000.0,5.0,0.06,6.0,84.0
8,3,mask_ppo_16_td_002_iti_03_target_fq_2045_td_006_r_1,1,0,0,0,3389.0,40.0,16.0,0.02,300.0,2045.0,1.0,0.06,6.0,84.0
8,3,mask_ppo_16_td_002_iti_03_target_fq_2924_td_006_r_1,1,0,0,0,3761.0,40.0,16.0,0.02,300.0,2924.0,1.0,0.06,6.0,84.0
8,3,mask_ppo_16_td_002_iti_03_target_fq_2924_td_006_r_5,1,0,0,0,1648.0,40.0,16.0,0.02,300.0,2924.0,5.0,0.06,6.0,84.0
8,3,mask_ppo_16_td_002_iti_11_target_fq_1000_td_006_r_2,1,0,0,0,1586.0,40.0,16.0,0.02,1100.0,1000.0,2.0,0.06,5.0,110.0
8,3,mask_ppo_16_td_002_iti_11_target_fq_1000_td_006_r_5,1,0,0,0,1030.0,40.0,16.0,0.02,1100.0,1000.0,5.0,0.06,5.0,110.0
8,3,mask_ppo_16_td_002_iti_11_target_fq_1430_td_006_r_1,1,0,0,0,1948.0,40.0,16.0,0.02,1100.0,1430.0,1.0,0.06,5.0,110.0
8,3,mask_ppo_16_td_002_iti_11_target_fq_1430_td_006_r_5,1,0,0,0,1707.0,40.0,16.0,0.02,1100.0,1430.0,5.0,0.06,5.0,110.0
8,3,mask_ppo_16_td_002_iti_11_target_fq_2045_td_006_r_5,1,0,0,0,1298.0,40.0,16.0,0.02,1100.0,2045.0,5.0,0.06,5.0,110.0
8,3,mask_ppo_16_td_002_iti_11_target_fq_2924_td_006_r_2,1,0,0,0,2247.0,40.0,16.0,0.02,1100.0,2924.0,2.0,0.06,5.0,110.0
8,3,mask_ppo_16_td_002_iti_11_target_fq_2924_td_006_r_5,1,0,0,0,1206.0,40.0,16.0,0.02,1100.0,2924.0,5.0,0.06,5.0,110.0
8,3,mask_ppo_16_td_002_iti_23_target_fq_699_td_006_r_2,1,0,0,0,1572.0,40.0,16.0,0.02,2300.0,699.0,2.0,0.06,4.0,123.0
8,3,mask_ppo_32_iti_03_td_002,0,1,0,0,4497.0,,32.0,0.02,300.0,,,,11.0,169.0
8,3,mask_ppo_32_iti_11_td_002,0,0,0,1,0.0,,32.0,0.02,1100.0,,,,9.0,221.0
8,3,mask_ppo_32_iti_23_td_002,0,1,0,0,5033.0,,32.0,0.02,2300.0,,,,8.0,246.0
8,3,mask_ppo_32_td_002_iti_03_target_fq_489_td_006_r_2,0,0,1,0,0.0,40.0,32.0,0.02,300.0,489.0,2.0,0.06,11.0,169.0
8,3,mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_2,1,0,0,0,3508.0,40.0,32.0,0.02,300.0,699.0,2.0,0.06,11.0,169.0
8,3,mask_ppo_32_td_002_iti_11_target_fq_1430_td_006_r_5,1,0,0,0,1599.0,40.0,32.0,0.02,1100.0,1430.0,5.0,0.06,9.0,221.0
8,3,mask_ppo_32_td_002_iti_11_target_fq_489_td_006_r_1,1,0,0,0,5534.0,40.0,32.0,0.02,1100.0,489.0,1.0,0.06,9.0,221.0
8,3,mask_ppo_32_td_002_iti_23_target_fq_1000_td_006_r_1,1,0,0,0,2035.0,40.0,32.0,0.02,2300.0,1000.0,1.0,0.06,8.0,246.0
8,3,mask_ppo_32_td_002_iti_23_target_fq_1000_td_006_r_5,1,0,0,0,1188.0,40.0,32.0,0.02,2300.0,1000.0,5.0,0.06,8.0,246.0
8,3,mask_ppo_32_td_002_iti_23_target_fq_2924_td_006_r_1,1,0,0,0,4183.0,40.0,32.0,0.02,2300.0,2924.0,1.0,0.06,8.0,246.0
8,3,mask_ppo_32_td_002_iti_23_target_fq_699_td_006_r_5,1,0,0,0,2207.0,40.0,32.0,0.02,2300.0,699.0,5.0,0.06,8.0,246.0
8,3,mask_ppo_64_iti_03_td_002,0,1,0,0,3208.0,,64.0,0.02,300.0,,,,23.0,339.0
8,3,mask_ppo_64_iti_11_td_002,0,1,0,0,7151.0,,64.0,0.02,1100.0,,,,19.0,442.0
8,3,mask_ppo_64_iti_11_td_006,0,1,0,0,3948.0,,64.0,0.06,1100.0,,,,19.0,442.0
8,3,mask_ppo_64_iti_11_td_01,0,1,0,0,8070.0,,64.0,0.1,1100.0,,,,20.0,442.0
8,3,mask_ppo_64_iti_23_td_002,0,1,0,0,3853.0,,64.0,0.02,2300.0,,,,17.0,492.0
8,3,mask_ppo_64_td_002_iti_03_target_fq_1000_td_006_r_2,1,0,0,0,4046.0,40.0,64.0,0.02,300.0,1000.0,2.0,0.06,23.0,339.0
8,3,mask_ppo_64_td_002_iti_03_target_fq_1430_td_006_r_1,1,0,0,0,4322.0,40.0,64.0,0.02,300.0,1430.0,1.0,0.06,23.0,339.0
8,3,mask_ppo_64_td_002_iti_03_target_fq_489_td_006_r_1,0,0,1,0,0.0,40.0,64.0,0.02,300.0,489.0,1.0,0.06,23.0,339.0
8,3,mask_ppo_64_td_002_iti_11_target_fq_2045_td_006_r_1,1,0,0,0,7120.0,40.0,64.0,0.02,1100.0,2045.0,1.0,0.06,19.0,442.0
8,3,mask_ppo_64_td_002_iti_11_target_fq_2045_td_006_r_5,1,0,0,0,5535.0,40.0,64.0,0.02,1100.0,2045.0,5.0,0.06,19.0,442.0
8,3,mask_ppo_64_td_002_iti_11_target_fq_2924_td_006_r_5,1,0,0,0,1803.0,40.0,64.0,0.02,1100.0,2924.0,5.0,0.06,19.0,442.0
8,3,mask_ppo_64_td_002_iti_23_target_fq_2924_td_006_r_2,1,0,0,0,1490.0,40.0,64.0,0.02,2300.0,2924.0,2.0,0.06,17.0,492.0
8,4,mask_ppo_16_iti_03_td_002,0,1,0,0,6232.0,,16.0,0.02,300.0,,,,6.0,84.0
8,4,mask_ppo_16_iti_11_td_002,0,1,0,0,8268.0,,16.0,0.02,1100.0,,,,5.0,110.0
8,4,mask_ppo_16_iti_11_td_006,0,1,0,0,3531.0,,16.0,0.06,1100.0,,,,5.0,110.0
8,4,mask_ppo_16_iti_11_td_01,0,1,0,0,8606.0,,16.0,0.1,1100.0,,,,5.0,110.0
8,4,mask_ppo_16_iti_23_td_002,0,1,0,0,5086.0,,16.0,0.02,2300.0,,,,4.0,123.0
8,4,mask_ppo_16_td_002_iti_03_target_fq_1000_td_006_r_1,1,0,0,0,5738.0,40.0,16.0,0.02,300.0,1000.0,1.0,0.06,6.0,84.0
8,4,mask_ppo_16_td_002_iti_03_target_fq_2045_td_006_r_2,1,0,0,0,2898.0,40.0,16.0,0.02,300.0,2045.0,2.0,0.06,6.0,84.0
8,4,mask_ppo_16_td_002_iti_03_target_fq_489_td_006_r_1,0,0,1,0,0.0,40.0,16.0,0.02,300.0,489.0,1.0,0.06,6.0,84.0
8,4,mask_ppo_16_td_002_iti_11_target_fq_1000_td_006_r_1,1,0,0,0,2875.0,40.0,16.0,0.02,1100.0,1000.0,1.0,0.06,5.0,110.0
8,4,mask_ppo_16_td_002_iti_11_target_fq_489_td_006_r_2,0,0,1,0,0.0,40.0,16.0,0.02,1100.0,489.0,2.0,0.06,5.0,110.0
8,4,mask_ppo_16_td_002_iti_23_target_fq_1000_td_006_r_1,1,0,0,0,3686.0,40.0,16.0,0.02,2300.0,1000.0,1.0,0.06,4.0,123.0
8,4,mask_ppo_16_td_002_iti_23_target_fq_1000_td_006_r_5,1,0,0,0,2151.0,40.0,16.0,0.02,2300.0,1000.0,5.0,0.06,4.0,123.0
8,4,mask_ppo_16_td_002_iti_23_target_fq_699_td_006_r_5,1,0,0,0,1172.0,40.0,16.0,0.02,2300.0,699.0,5.0,0.06,4.0,123.0
8,4,mask_ppo_32_iti_03_td_002,0,1,0,0,8599.0,,32.0,0.02,300.0,,,,11.0,169.0
8,4,mask_ppo_32_iti_11_td_002,0,1,0,0,4408.0,,32.0,0.02,1100.0,,,,9.0,221.0
8,4,mask_ppo_32_iti_23_td_002,0,1,0,0,7604.0,,32.0,0.02,2300.0,,,,8.0,246.0
8,4,mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1,1,0,0,0,3746.0,40.0,32.0,0.02,300.0,2045.0,1.0,0.06,11.0,169.0
8,4,mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_5,1,0,0,0,2988.0,40.0,32.0,0.02,300.0,2045.0,5.0,0.06,11.0,169.0
8,4,mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_2,1,0,0,0,3338.0,40.0,32.0,0.02,300.0,2924.0,2.0,0.06,11.0,169.0
8,4,mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_5,1,0,0,0,1874.0,40.0,32.0,0.02,300.0,2924.0,5.0,0.06,11.0,169.0
8,4,mask_ppo_32_td_002_iti_03_target_fq_489_td_006_r_1,0,0,1,0,0.0,40.0,32.0,0.02,300.0,489.0,1.0,0.06,11.0,169.0
8,4,mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_5,1,0,0,0,2399.0,40.0,32.0,0.02,300.0,699.0,5.0,0.06,11.0,169.0
8,4,mask_ppo_32_td_002_iti_11_target_fq_1430_td_006_r_2,1,0,0,0,1910.0,40.0,32.0,0.02,1100.0,1430.0,2.0,0.06,9.0,221.0
8,4,mask_ppo_32_td_002_iti_11_target_fq_2045_td_006_r_1,1,0,0,0,8092.0,40.0,32.0,0.02,1100.0,2045.0,1.0,0.06,9.0,221.0
8,4,mask_ppo_32_td_002_iti_11_target_fq_489_td_006_r_5,1,0,0,0,3515.0,40.0,32.0,0.02,1100.0,489.0,5.0,0.06,9.0,221.0
8,4,mask_ppo_32_td_002_iti_11_target_fq_699_td_006_r_5,1,0,0,0,2135.0,40.0,32.0,0.02,1100.0,699.0,5.0,0.06,9.0,221.0
8,4,mask_ppo_32_td_002_iti_23_target_fq_1000_td_006_r_2,1,0,0,0,1164.0,40.0,32.0,0.02,2300.0,1000.0,2.0,0.06,8.0,246.0
8,4,mask_ppo_32_td_002_iti_23_target_fq_2045_td_006_r_1,1,0,0,0,3648.0,40.0,32.0,0.02,2300.0,2045.0,1.0,0.06,8.0,246.0
8,4,mask_ppo_64_iti_03_td_002,0,0,0,1,0.0,,64.0,0.02,300.0,,,,23.0,339.0
8,4,mask_ppo_64_iti_11_td_002,0,1,0,0,3283.0,,64.0,0.02,1100.0,,,,19.0,442.0
8,4,mask_ppo_64_iti_11_td_006,0,1,0,0,4519.0,,64.0,0.06,1100.0,,,,19.0,442.0
8,4,mask_ppo_64_iti_11_td_01,0,1,0,0,3728.0,,64.0,0.1,1100.0,,,,20.0,442.0
8,4,mask_ppo_64_iti_23_td_002,0,1,0,0,9107.0,,64.0,0.02,2300.0,,,,17.0,492.0
8,4,mask_ppo_64_td_002_iti_03_target_fq_2045_td_006_r_1,0,0,1,0,0.0,40.0,64.0,0.02,300.0,2045.0,1.0,0.06,23.0,339.0
8,4,mask_ppo_64_td_002_iti_03_target_fq_2924_td_006_r_1,1,0,0,0,3676.0,40.0,64.0,0.02,300.0,2924.0,1.0,0.06,23.0,339.0
8,4,mask_ppo_64_td_002_iti_03_target_fq_699_td_006_r_5,1,0,0,0,8155.0,40.0,64.0,0.02,300.0,699.0,5.0,0.06,23.0,339.0
8,4,mask_ppo_64_td_002_iti_11_target_fq_699_td_006_r_2,1,0,0,0,2892.0,40.0,64.0,0.02,1100.0,699.0,2.0,0.06,19.0,442.0
8,4,mask_ppo_64_td_002_iti_23_target_fq_1000_td_006_r_1,1,0,0,0,6038.0,40.0,64.0,0.02,2300.0,1000.0,1.0,0.06,17.0,492.0
8,4,mask_ppo_64_td_002_iti_23_target_fq_2045_td_006_r_1,1,0,0,0,3470.0,40.0,64.0,0.02,2300.0,2045.0,1.0,0.06,17.0,492.0
8,4,mask_ppo_64_td_002_iti_23_target_fq_489_td_006_r_1,1,0,0,0,11069.0,40.0,64.0,0.02,2300.0,489.0,1.0,0.06,17.0,492.0
8,5,mask_ppo_16_iti_03_td_002,0,1,0,0,10252.0,,16.0,0.02,300.0,,,,6.0,84.0
8,5,mask_ppo_16_iti_11_td_002,0,1,0,0,8171.0,,16.0,0.02,1100.0,,,,5.0,110.0
8,5,mask_ppo_16_iti_11_td_006,0,1,0,0,3556.0,,16.0,0.06,1100.0,,,,5.0,110.0
8,5,mask_ppo_16_iti_11_td_01,0,1,0,0,6220.0,,16.0,0.1,1100.0,,,,5.0,110.0
8,5,mask_ppo_16_iti_23_td_002,0,0,0,1,0.0,,16.0,0.02,2300.0,,,,4.0,123.0
8,5,mask_ppo_16_td_002_iti_03_target_fq_1430_td_006_r_1,1,0,0,0,3563.0,40.0,16.0,0.02,300.0,1430.0,1.0,0.06,6.0,84.0
8,5,mask_ppo_16_td_002_iti_03_target_fq_2045_td_006_r_5,1,0,0,0,1931.0,40.0,16.0,0.02,300.0,2045.0,5.0,0.06,6.0,84.0
8,5,mask_ppo_16_td_002_iti_03_target_fq_489_td_006_r_2,1,0,0,0,5185.0,40.0,16.0,0.02,300.0,489.0,2.0,0.06,6.0,84.0
8,5,mask_ppo_16_td_002_iti_03_target_fq_489_td_006_r_5,1,0,0,0,2787.0,40.0,16.0,0.02,300.0,489.0,5.0,0.06,6.0,84.0
8,5,mask_ppo_16_td_002_iti_11_target_fq_2045_td_006_r_1,1,0,0,0,3522.0,40.0,16.0,0.02,1100.0,2045.0,1.0,0.06,5.0,110.0
8,5,mask_ppo_16_td_002_iti_11_target_fq_489_td_006_r_1,1,0,0,0,2274.0,40.0,16.0,0.02,1100.0,489.0,1.0,0.06,5.0,110.0
8,5,mask_ppo_16_td_002_iti_11_target_fq_699_td_006_r_2,1,0,0,0,1500.0,40.0,16.0,0.02,1100.0,699.0,2.0,0.06,5.0,110.0
8,5,mask_ppo_16_td_002_iti_23_target_fq_2045_td_006_r_2,1,0,0,0,1991.0,40.0,16.0,0.02,2300.0,2045.0,2.0,0.06,4.0,123.0
8,5,mask_ppo_16_td_002_iti_23_target_fq_2924_td_006_r_1,1,0,0,0,2697.0,40.0,16.0,0.02,2300.0,2924.0,1.0,0.06,4.0,123.0
8,5,mask_ppo_16_td_002_iti_23_target_fq_489_td_006_r_1,1,0,0,0,10124.0,40.0,16.0,0.02,2300.0,489.0,1.0,0.06,4.0,123.0
8,5,mask_ppo_16_td_002_iti_23_target_fq_489_td_006_r_5,1,0,0,0,1785.0,40.0,16.0,0.02,2300.0,489.0,5.0,0.06,4.0,123.0
8,5,mask_ppo_32_iti_03_td_002,0,0,0,1,0.0,,32.0,0.02,300.0,,,,11.0,169.0
8,5,mask_ppo_32_iti_11_td_002,0,1,0,0,8078.0,,32.0,0.02,1100.0,,,,9.0,221.0
8,5,mask_ppo_32_iti_23_td_002,0,1,0,0,2544.0,,32.0,0.02,2300.0,,,,8.0,246.0
8,5,mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_2,1,0,0,0,1890.0,40.0,32.0,0.02,300.0,2045.0,2.0,0.06,11.0,169.0
8,5,mask_ppo_32_td_002_iti_11_target_fq_2045_td_006_r_2,1,0,0,0,1667.0,40.0,32.0,0.02,1100.0,2045.0,2.0,0.06,9.0,221.0
8,5,mask_ppo_32_td_002_iti_11_target_fq_2924_td_006_r_5,1,0,0,0,1371.0,40.0,32.0,0.02,1100.0,2924.0,5.0,0.06,9.0,221.0
8,5,mask_ppo_32_td_002_iti_11_target_fq_699_td_006_r_2,1,0,0,0,5626.0,40.0,32.0,0.02,1100.0,699.0,2.0,0.06,9.0,221.0
8,5,mask_ppo_32_td_002_iti_23_target_fq_2045_td_006_r_5,1,0,0,0,1810.0,40.0,32.0,0.02,2300.0,2045.0,5.0,0.06,8.0,246.0
8,5,mask_ppo_32_td_002_iti_23_target_fq_489_td_006_r_5,1,0,0,0,4895.0,40.0,32.0,0.02,2300.0,489.0,5.0,0.06,8.0,246.0
8,5,mask_ppo_32_td_002_iti_23_target_fq_699_td_006_r_2,1,0,0,0,2498.0,40.0,32.0,0.02,2300.0,699.0,2.0,0.06,8.0,246.0
8,5,mask_ppo_64_iti_03_td_002,0,1,0,0,4966.0,,64.0,0.02,300.0,,,,23.0,339.0
8,5,mask_ppo_64_iti_11_td_002,0,0,0,1,0.0,,64.0,0.02,1100.0,,,,19.0,442.0
8,5,mask_ppo_64_iti_11_td_006,0,0,0,1,0.0,,64.0,0.06,1100.0,,,,19.0,442.0
8,5,mask_ppo_64_iti_11_td_01,0,1,0,0,8979.0,,64.0,0.1,1100.0,,,,20.0,442.0
8,5,mask_ppo_64_iti_23_td_002,0,1,0,0,9550.0,,64.0,0.02,2300.0,,,,17.0,492.0
8,5,mask_ppo_64_td_002_iti_03_target_fq_2924_td_006_r_2,1,0,0,0,1640.0,40.0,64.0,0.02,300.0,2924.0,2.0,0.06,23.0,339.0
8,5,mask_ppo_64_td_002_iti_03_target_fq_2924_td_006_r_5,1,0,0,0,2206.0,40.0,64.0,0.02,300.0,2924.0,5.0,0.06,23.0,339.0
8,5,mask_ppo_64_td_002_iti_03_target_fq_489_td_006_r_5,0,0,1,0,0.0,40.0,64.0,0.02,300.0,489.0,5.0,0.06,23.0,339.0
8,5,mask_ppo_64_td_002_iti_03_target_fq_699_td_006_r_1,0,0,1,0,0.0,40.0,64.0,0.02,300.0,699.0,1.0,0.06,23.0,339.0
8,5,mask_ppo_64_td_002_iti_11_target_fq_1000_td_006_r_5,1,0,0,0,2130.0,40.0,64.0,0.02,1100.0,1000.0,5.0,0.06,19.0,442.0
8,5,mask_ppo_64_td_002_iti_11_target_fq_699_td_006_r_5,1,0,0,0,2284.0,40.0,64.0,0.02,1100.0,699.0,5.0,0.06,19.0,442.0
8,5,mask_ppo_64_td_002_iti_23_target_fq_2045_td_006_r_5,1,0,0,0,1352.0,40.0,64.0,0.02,2300.0,2045.0,5.0,0.06,17.0,492.0
8,5,mask_ppo_64_td_002_iti_23_target_fq_489_td_006_r_2,1,0,0,0,2891.0,40.0,64.0,0.02,2300.0,489.0,2.0,0.06,17.0,492.0
8,5,mask_ppo_64_td_002_iti_23_target_fq_699_td_006_r_5,1,0,0,0,1330.0,40.0,64.0,0.02,2300.0,699.0,5.0,0.06,17.0,492.0
8,6,mask_ppo_16_iti_03_td_002,0,1,0,0,5075.0,,16.0,0.02,300.0,,,,6.0,84.0
8,6,mask_ppo_16_iti_11_td_002,0,1,0,0,8271.0,,16.0,0.02,1100.0,,,,5.0,110.0
8,6,mask_ppo_16_iti_11_td_006,0,1,0,0,7164.0,,16.0,0.06,1100.0,,,,5.0,110.0
8,6,mask_ppo_16_iti_11_td_01,0,1,0,0,2758.0,,16.0,0.1,1100.0,,,,5.0,110.0
8,6,mask_ppo_16_iti_23_td_002,0,0,0,1,0.0,,16.0,0.02,2300.0,,,,4.0,123.0
8,6,mask_ppo_16_td_002_iti_11_target_fq_2045_td_006_r_2,1,0,0,0,2104.0,40.0,16.0,0.02,1100.0,2045.0,2.0,0.06,5.0,110.0
8,6,mask_ppo_16_td_002_iti_11_target_fq_2924_td_006_r_1,1,0,0,0,2658.0,40.0,16.0,0.02,1100.0,2924.0,1.0,0.06,5.0,110.0
8,6,mask_ppo_16_td_002_iti_11_target_fq_699_td_006_r_5,1,0,0,0,1298.0,40.0,16.0,0.02,1100.0,699.0,5.0,0.06,5.0,110.0
8,6,mask_ppo_16_td_002_iti_23_target_fq_1430_td_006_r_1,1,0,0,0,2684.0,40.0,16.0,0.02,2300.0,1430.0,1.0,0.06,4.0,123.0
8,6,mask_ppo_16_td_002_iti_23_target_fq_2045_td_006_r_1,1,0,0,0,2680.0,40.0,16.0,0.02,2300.0,2045.0,1.0,0.06,4.0,123.0
8,6,mask_ppo_16_td_002_iti_23_target_fq_2045_td_006_r_5,1,0,0,0,1211.0,40.0,16.0,0.02,2300.0,2045.0,5.0,0.06,4.0,123.0
8,6,mask_ppo_16_td_002_iti_23_target_fq_2924_td_006_r_2,1,0,0,0,1414.0,40.0,16.0,0.02,2300.0,2924.0,2.0,0.06,4.0,123.0
8,6,mask_ppo_16_td_002_iti_23_target_fq_489_td_006_r_2,1,0,0,0,3592.0,40.0,16.0,0.02,2300.0,489.0,2.0,0.06,4.0,123.0
8,6,mask_ppo_32_iti_03_td_002,0,1,0,0,6964.0,,32.0,0.02,300.0,,,,11.0,169.0
8,6,mask_ppo_32_iti_11_td_002,0,1,0,0,9041.0,,32.0,0.02,1100.0,,,,9.0,221.0
8,6,mask_ppo_32_iti_23_td_002,0,1,0,0,6431.0,,32.0,0.02,2300.0,,,,8.0,246.0
8,6,mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_5,1,0,0,0,1579.0,40.0,32.0,0.02,300.0,1430.0,5.0,0.06,11.0,169.0
8,6,mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1,1,0,0,0,9830.0,40.0,32.0,0.02,300.0,699.0,1.0,0.06,11.0,169.0
