Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Similarity,m_ppo,m_td,m_iti,t_pi,T.Rate,t_td,m_density,Uncertainty
12,3,mask_ppo_16_td_002_target_fq_2045_td_002_r_5,1,0,0,0,1586.0,0.0,16.0,0.02,1500.0,2045.0,5.0,0.02,4.0,115.0
12,3,mask_ppo_16_td_004,0,1,0,0,5595.0,,16.0,0.04,1500.0,,,,5.0,115.0
12,3,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
12,3,mask_ppo_16_td_006_target_fq_1000_td_002_r_5,1,0,0,0,1994.0,40.0,16.0,0.06,1500.0,1000.0,5.0,0.02,5.0,115.0
12,3,mask_ppo_16_td_006_target_fq_1430_td_002_r_10,1,0,0,0,3932.0,40.0,16.0,0.06,1500.0,1430.0,10.0,0.02,5.0,115.0
12,3,mask_ppo_16_td_006_target_fq_2924_td_002_r_10,1,0,0,0,1946.0,40.0,16.0,0.06,1500.0,2924.0,10.0,0.02,5.0,115.0
12,3,mask_ppo_16_td_006_target_fq_699_td_002_r_5,1,0,0,0,2103.0,40.0,16.0,0.06,1500.0,699.0,5.0,0.02,5.0,115.0
12,3,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
12,3,mask_ppo_16_td_01_target_fq_1430_td_002_r_10,1,0,0,0,1147.0,80.0,16.0,0.1,1500.0,1430.0,10.0,0.02,5.0,115.0
12,3,mask_ppo_16_td_01_target_fq_2045_td_002_r_5,1,0,0,0,2363.0,80.0,16.0,0.1,1500.0,2045.0,5.0,0.02,5.0,115.0
12,3,mask_ppo_16_td_01_target_fq_2924_td_002_r_20,1,0,0,0,1958.0,80.0,16.0,0.1,1500.0,2924.0,20.0,0.02,5.0,115.0
12,3,mask_ppo_16_td_01_target_fq_489_td_002_r_20,1,0,0,0,2030.0,80.0,16.0,0.1,1500.0,489.0,20.0,0.02,5.0,115.0
12,3,mask_ppo_4_td_002,0,1,0,0,3059.0,,4.0,0.02,1500.0,,,,1.0,29.0
12,3,mask_ppo_4_td_002_target_fq_1000_td_002_r_10,1,0,0,0,1126.0,0.0,4.0,0.02,1500.0,1000.0,10.0,0.02,1.0,29.0
12,3,mask_ppo_4_td_002_target_fq_2045_td_002_r_20,1,0,0,0,2255.0,0.0,4.0,0.02,1500.0,2045.0,20.0,0.02,1.0,29.0
12,3,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
12,3,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
12,3,mask_ppo_4_td_006_target_fq_1430_td_002_r_20,1,0,0,0,1248.0,40.0,4.0,0.06,1500.0,1430.0,20.0,0.02,1.0,29.0
12,3,mask_ppo_4_td_006_target_fq_2924_td_002_r_10,1,0,0,0,1356.0,40.0,4.0,0.06,1500.0,2924.0,10.0,0.02,1.0,29.0
12,3,mask_ppo_4_td_006_target_fq_699_td_002_r_10,1,0,0,0,1326.0,40.0,4.0,0.06,1500.0,699.0,10.0,0.02,1.0,29.0
12,3,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
12,3,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
12,3,mask_ppo_4_td_01_target_fq_1430_td_002_r_10,1,0,0,0,1400.0,80.0,4.0,0.1,1500.0,1430.0,10.0,0.02,1.0,29.0
12,3,mask_ppo_4_td_01_target_fq_2924_td_002_r_10,1,0,0,0,1474.0,80.0,4.0,0.1,1500.0,2924.0,10.0,0.02,1.0,29.0
12,3,mask_ppo_4_td_01_target_fq_489_td_002_r_20,1,0,0,0,1742.0,80.0,4.0,0.1,1500.0,489.0,20.0,0.02,1.0,29.0
12,3,mask_ppo_4_td_01_target_fq_699_td_002_r_20,1,0,0,0,1573.0,80.0,4.0,0.1,1500.0,699.0,20.0,0.02,1.0,29.0
12,3,mask_ppo_64_td_002,0,1,0,0,3407.0,,64.0,0.02,1500.0,,,,18.0,463.0
12,3,mask_ppo_64_td_002_target_fq_1000_td_002_r_10,1,0,0,0,3464.0,0.0,64.0,0.02,1500.0,1000.0,10.0,0.02,18.0,463.0
12,3,mask_ppo_64_td_002_target_fq_2045_td_002_r_5,1,0,0,0,2801.0,0.0,64.0,0.02,1500.0,2045.0,5.0,0.02,18.0,463.0
12,3,mask_ppo_64_td_002_target_fq_489_td_002_r_20,1,0,0,0,2458.0,0.0,64.0,0.02,1500.0,489.0,20.0,0.02,18.0,463.0
12,3,mask_ppo_64_td_004,0,1,0,0,4679.0,,64.0,0.04,1500.0,,,,18.0,463.0
12,3,mask_ppo_64_td_006,0,1,0,0,3524.0,,64.0,0.06,1500.0,,,,19.0,463.0
12,3,mask_ppo_64_td_006_target_fq_1000_td_002_r_20,1,0,0,0,1923.0,40.0,64.0,0.06,1500.0,1000.0,20.0,0.02,19.0,463.0
12,3,mask_ppo_64_td_006_target_fq_2924_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2924.0,5.0,0.02,19.0,463.0
12,3,mask_ppo_64_td_006_target_fq_489_td_002_r_10,1,0,0,0,5191.0,40.0,64.0,0.06,1500.0,489.0,10.0,0.02,19.0,463.0
12,3,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
12,3,mask_ppo_64_td_01_target_fq_1000_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1000.0,5.0,0.02,19.0,463.0
12,3,mask_ppo_64_td_01_target_fq_2045_td_002_r_10,1,0,0,0,2732.0,80.0,64.0,0.1,1500.0,2045.0,10.0,0.02,19.0,463.0
12,4,mask_ppo_16_td_002,0,1,0,0,6285.0,,16.0,0.02,1500.0,,,,4.0,115.0
12,4,mask_ppo_16_td_002_target_fq_1430_td_002_r_20,1,0,0,0,2783.0,0.0,16.0,0.02,1500.0,1430.0,20.0,0.02,4.0,115.0
12,4,mask_ppo_16_td_002_target_fq_2924_td_002_r_10,1,0,0,0,2038.0,0.0,16.0,0.02,1500.0,2924.0,10.0,0.02,4.0,115.0
12,4,mask_ppo_16_td_002_target_fq_699_td_002_r_5,1,0,0,0,2916.0,0.0,16.0,0.02,1500.0,699.0,5.0,0.02,4.0,115.0
12,4,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
12,4,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
12,4,mask_ppo_16_td_006_target_fq_1430_td_002_r_5,1,0,0,0,3353.0,40.0,16.0,0.06,1500.0,1430.0,5.0,0.02,5.0,115.0
12,4,mask_ppo_16_td_006_target_fq_2924_td_002_r_20,1,0,0,0,1359.0,40.0,16.0,0.06,1500.0,2924.0,20.0,0.02,5.0,115.0
12,4,mask_ppo_16_td_006_target_fq_489_td_002_r_20,1,0,0,0,1511.0,40.0,16.0,0.06,1500.0,489.0,20.0,0.02,5.0,115.0
12,4,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
12,4,mask_ppo_16_td_01_target_fq_1430_td_002_r_5,1,0,0,0,2177.0,80.0,16.0,0.1,1500.0,1430.0,5.0,0.02,5.0,115.0
12,4,mask_ppo_16_td_01_target_fq_2045_td_002_r_10,1,0,0,0,2131.0,80.0,16.0,0.1,1500.0,2045.0,10.0,0.02,5.0,115.0
12,4,mask_ppo_16_td_01_target_fq_699_td_002_r_20,1,0,0,0,1450.0,80.0,16.0,0.1,1500.0,699.0,20.0,0.02,5.0,115.0
12,4,mask_ppo_4_td_002,0,1,0,0,2712.0,,4.0,0.02,1500.0,,,,1.0,29.0
12,4,mask_ppo_4_td_002_target_fq_1000_td_002_r_20,1,0,0,0,1946.0,0.0,4.0,0.02,1500.0,1000.0,20.0,0.02,1.0,29.0
12,4,mask_ppo_4_td_002_target_fq_2924_td_002_r_10,1,0,0,0,2400.0,0.0,4.0,0.02,1500.0,2924.0,10.0,0.02,1.0,29.0
12,4,mask_ppo_4_td_002_target_fq_699_td_002_r_10,1,0,0,0,2034.0,0.0,4.0,0.02,1500.0,699.0,10.0,0.02,1.0,29.0
12,4,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
12,4,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
12,4,mask_ppo_4_td_006_target_fq_1000_td_002_r_10,1,0,0,0,2195.0,40.0,4.0,0.06,1500.0,1000.0,10.0,0.02,1.0,29.0
12,4,mask_ppo_4_td_006_target_fq_2924_td_002_r_5,1,0,0,0,1980.0,40.0,4.0,0.06,1500.0,2924.0,5.0,0.02,1.0,29.0
12,4,mask_ppo_4_td_006_target_fq_699_td_002_r_5,1,0,0,0,2008.0,40.0,4.0,0.06,1500.0,699.0,5.0,0.02,1.0,29.0
12,4,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
12,4,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
12,4,mask_ppo_4_td_01_target_fq_1430_td_002_r_5,1,0,0,0,2161.0,80.0,4.0,0.1,1500.0,1430.0,5.0,0.02,1.0,29.0
12,4,mask_ppo_4_td_01_target_fq_2924_td_002_r_20,1,0,0,0,2179.0,80.0,4.0,0.1,1500.0,2924.0,20.0,0.02,1.0,29.0
12,4,mask_ppo_4_td_01_target_fq_489_td_002_r_10,1,0,0,0,1999.0,80.0,4.0,0.1,1500.0,489.0,10.0,0.02,1.0,29.0
12,4,mask_ppo_4_td_01_target_fq_699_td_002_r_10,1,0,0,0,1977.0,80.0,4.0,0.1,1500.0,699.0,10.0,0.02,1.0,29.0
12,4,mask_ppo_64_td_002,0,1,0,0,7398.0,,64.0,0.02,1500.0,,,,18.0,463.0
12,4,mask_ppo_64_td_002_target_fq_1000_td_002_r_20,1,0,0,0,2014.0,0.0,64.0,0.02,1500.0,1000.0,20.0,0.02,18.0,463.0
12,4,mask_ppo_64_td_002_target_fq_1430_td_002_r_20,1,0,0,0,2408.0,0.0,64.0,0.02,1500.0,1430.0,20.0,0.02,18.0,463.0
12,4,mask_ppo_64_td_002_target_fq_699_td_002_r_5,1,0,0,0,3262.0,0.0,64.0,0.02,1500.0,699.0,5.0,0.02,18.0,463.0
12,4,mask_ppo_64_td_004,0,1,0,0,3817.0,,64.0,0.04,1500.0,,,,18.0,463.0
12,4,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
12,4,mask_ppo_64_td_006_target_fq_1000_td_002_r_10,1,0,0,0,5592.0,40.0,64.0,0.06,1500.0,1000.0,10.0,0.02,19.0,463.0
12,4,mask_ppo_64_td_006_target_fq_2045_td_002_r_20,1,0,0,0,2632.0,40.0,64.0,0.06,1500.0,2045.0,20.0,0.02,19.0,463.0
12,4,mask_ppo_64_td_006_target_fq_489_td_002_r_5,1,0,0,0,3616.0,40.0,64.0,0.06,1500.0,489.0,5.0,0.02,19.0,463.0
12,4,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
12,4,mask_ppo_64_td_01_target_fq_1000_td_002_r_10,1,0,0,0,5171.0,80.0,64.0,0.1,1500.0,1000.0,10.0,0.02,19.0,463.0
12,4,mask_ppo_64_td_01_target_fq_2045_td_002_r_20,1,0,0,0,1979.0,80.0,64.0,0.1,1500.0,2045.0,20.0,0.02,19.0,463.0
12,5,mask_ppo_16_td_002,0,1,0,0,1641.0,,16.0,0.02,1500.0,,,,4.0,115.0
12,5,mask_ppo_16_td_002_target_fq_1430_td_002_r_5,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1430.0,5.0,0.02,4.0,115.0
12,5,mask_ppo_16_td_002_target_fq_2924_td_002_r_20,1,0,0,0,1823.0,0.0,16.0,0.02,1500.0,2924.0,20.0,0.02,4.0,115.0
12,5,mask_ppo_16_td_002_target_fq_489_td_002_r_20,1,0,0,0,2549.0,0.0,16.0,0.02,1500.0,489.0,20.0,0.02,4.0,115.0
12,5,mask_ppo_16_td_002_target_fq_489_td_002_r_5,1,0,0,0,5671.0,0.0,16.0,0.02,1500.0,489.0,5.0,0.02,4.0,115.0
12,5,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
12,5,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
12,5,mask_ppo_16_td_006_target_fq_1000_td_002_r_20,1,0,0,0,1284.0,40.0,16.0,0.06,1500.0,1000.0,20.0,0.02,5.0,115.0
12,5,mask_ppo_16_td_006_target_fq_2045_td_002_r_10,1,0,0,0,2132.0,40.0,16.0,0.06,1500.0,2045.0,10.0,0.02,5.0,115.0
12,5,mask_ppo_16_td_006_target_fq_2924_td_002_r_5,1,0,0,0,2409.0,40.0,16.0,0.06,1500.0,2924.0,5.0,0.02,5.0,115.0
12,5,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
12,5,mask_ppo_16_td_01_target_fq_2045_td_002_r_20,1,0,0,0,1273.0,80.0,16.0,0.1,1500.0,2045.0,20.0,0.02,5.0,115.0
12,5,mask_ppo_16_td_01_target_fq_699_td_002_r_10,1,0,0,0,2417.0,80.0,16.0,0.1,1500.0,699.0,10.0,0.02,5.0,115.0
12,5,mask_ppo_4_td_002,0,1,0,0,1857.0,,4.0,0.02,1500.0,,,,1.0,29.0
12,5,mask_ppo_4_td_002_target_fq_1430_td_002_r_10,1,0,0,0,1924.0,0.0,4.0,0.02,1500.0,1430.0,10.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_002_target_fq_2045_td_002_r_10,1,0,0,0,974.0,0.0,4.0,0.02,1500.0,2045.0,10.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_002_target_fq_489_td_002_r_20,1,0,0,0,1684.0,0.0,4.0,0.02,1500.0,489.0,20.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
12,5,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
12,5,mask_ppo_4_td_006_target_fq_1000_td_002_r_20,1,0,0,0,1921.0,40.0,4.0,0.06,1500.0,1000.0,20.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_006_target_fq_2045_td_002_r_20,1,0,0,0,1248.0,40.0,4.0,0.06,1500.0,2045.0,20.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_006_target_fq_489_td_002_r_5,1,0,0,0,2258.0,40.0,4.0,0.06,1500.0,489.0,5.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
12,5,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
12,5,mask_ppo_4_td_01_target_fq_1000_td_002_r_20,1,0,0,0,2321.0,80.0,4.0,0.1,1500.0,1000.0,20.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_01_target_fq_2045_td_002_r_10,1,0,0,0,2156.0,80.0,4.0,0.1,1500.0,2045.0,10.0,0.02,1.0,29.0
12,5,mask_ppo_4_td_01_target_fq_699_td_002_r_5,1,0,0,0,1798.0,80.0,4.0,0.1,1500.0,699.0,5.0,0.02,1.0,29.0
12,5,mask_ppo_64_td_002,0,1,0,0,2636.0,,64.0,0.02,1500.0,,,,18.0,463.0
12,5,mask_ppo_64_td_002_target_fq_2045_td_002_r_10,1,0,0,0,3294.0,0.0,64.0,0.02,1500.0,2045.0,10.0,0.02,18.0,463.0
12,5,mask_ppo_64_td_002_target_fq_2045_td_002_r_20,1,0,0,0,3485.0,0.0,64.0,0.02,1500.0,2045.0,20.0,0.02,18.0,463.0
12,5,mask_ppo_64_td_002_target_fq_489_td_002_r_10,1,0,0,0,3915.0,0.0,64.0,0.02,1500.0,489.0,10.0,0.02,18.0,463.0
12,5,mask_ppo_64_td_004,0,1,0,0,7160.0,,64.0,0.04,1500.0,,,,18.0,463.0
12,5,mask_ppo_64_td_006,0,1,0,0,4684.0,,64.0,0.06,1500.0,,,,19.0,463.0
12,5,mask_ppo_64_td_006_target_fq_1430_td_002_r_5,1,0,0,0,6814.0,40.0,64.0,0.06,1500.0,1430.0,5.0,0.02,19.0,463.0
12,5,mask_ppo_64_td_006_target_fq_2924_td_002_r_10,1,0,0,0,5089.0,40.0,64.0,0.06,1500.0,2924.0,10.0,0.02,19.0,463.0
12,5,mask_ppo_64_td_006_target_fq_489_td_002_r_20,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,489.0,20.0,0.02,19.0,463.0
12,5,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
12,5,mask_ppo_64_td_01_target_fq_2045_td_002_r_5,1,0,0,0,2424.0,80.0,64.0,0.1,1500.0,2045.0,5.0,0.02,19.0,463.0
12,5,mask_ppo_64_td_01_target_fq_699_td_002_r_20,1,0,0,0,2572.0,80.0,64.0,0.1,1500.0,699.0,20.0,0.02,19.0,463.0
12,5,mask_ppo_64_td_01_target_fq_699_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,699.0,5.0,0.02,19.0,463.0
12,6,mask_ppo_16_td_002,0,1,0,0,3511.0,,16.0,0.02,1500.0,,,,4.0,115.0
12,6,mask_ppo_16_td_002_target_fq_1000_td_002_r_20,1,0,0,0,717.0,0.0,16.0,0.02,1500.0,1000.0,20.0,0.02,4.0,115.0
12,6,mask_ppo_16_td_002_target_fq_2045_td_002_r_10,1,0,0,0,3760.0,0.0,16.0,0.02,1500.0,2045.0,10.0,0.02,4.0,115.0
12,6,mask_ppo_16_td_002_target_fq_489_td_002_r_10,1,0,0,0,2168.0,0.0,16.0,0.02,1500.0,489.0,10.0,0.02,4.0,115.0
12,6,mask_ppo_16_td_002_target_fq_699_td_002_r_10,1,0,0,0,2500.0,0.0,16.0,0.02,1500.0,699.0,10.0,0.02,4.0,115.0
12,6,mask_ppo_16_td_004,0,1,0,0,4516.0,,16.0,0.04,1500.0,,,,5.0,115.0
12,6,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
12,6,mask_ppo_16_td_006_target_fq_1000_td_002_r_10,1,0,0,0,1918.0,40.0,16.0,0.06,1500.0,1000.0,10.0,0.02,5.0,115.0
12,6,mask_ppo_16_td_006_target_fq_2045_td_002_r_20,1,0,0,0,2295.0,40.0,16.0,0.06,1500.0,2045.0,20.0,0.02,5.0,115.0
12,6,mask_ppo_16_td_006_target_fq_489_td_002_r_10,1,0,0,0,1704.0,40.0,16.0,0.06,1500.0,489.0,10.0,0.02,5.0,115.0
12,6,mask_ppo_16_td_01,0,1,0,0,11863.0,,16.0,0.1,1500.0,,,,5.0,115.0
12,6,mask_ppo_16_td_01_target_fq_1000_td_002_r_5,1,0,0,0,2627.0,80.0,16.0,0.1,1500.0,1000.0,5.0,0.02,5.0,115.0
12,6,mask_ppo_16_td_01_target_fq_1430_td_002_r_20,1,0,0,0,1618.0,80.0,16.0,0.1,1500.0,1430.0,20.0,0.02,5.0,115.0
12,6,mask_ppo_16_td_01_target_fq_489_td_002_r_5,1,0,0,0,3473.0,80.0,16.0,0.1,1500.0,489.0,5.0,0.02,5.0,115.0
12,6,mask_ppo_4_td_002,0,1,0,0,4056.0,,4.0,0.02,1500.0,,,,1.0,29.0
12,6,mask_ppo_4_td_002_target_fq_1430_td_002_r_5,1,0,0,0,4044.0,0.0,4.0,0.02,1500.0,1430.0,5.0,0.02,1.0,29.0
12,6,mask_ppo_4_td_002_target_fq_2924_td_002_r_5,1,0,0,0,3074.0,0.0,4.0,0.02,1500.0,2924.0,5.0,0.02,1.0,29.0
12,6,mask_ppo_4_td_002_target_fq_699_td_002_r_5,1,0,0,0,2207.0,0.0,4.0,0.02,1500.0,699.0,5.0,0.02,1.0,29.0
12,6,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
12,6,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
12,6,mask_ppo_4_td_006_target_fq_1430_td_002_r_5,1,0,0,0,1733.0,40.0,4.0,0.06,1500.0,1430.0,5.0,0.02,1.0,29.0
12,6,mask_ppo_4_td_006_target_fq_2045_td_002_r_10,1,0,0,0,1466.0,40.0,4.0,0.06,1500.0,2045.0,10.0,0.02,1.0,29.0
12,6,mask_ppo_4_td_006_target_fq_489_td_002_r_20,1,0,0,0,1279.0,40.0,4.0,0.06,1500.0,489.0,20.0,0.02,1.0,29.0
12,6,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
12,6,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
12,6,mask_ppo_4_td_01_target_fq_1430_td_002_r_20,1,0,0,0,1514.0,80.0,4.0,0.1,1500.0,1430.0,20.0,0.02,1.0,29.0
12,6,mask_ppo_4_td_01_target_fq_2924_td_002_r_5,1,0,0,0,2095.0,80.0,4.0,0.1,1500.0,2924.0,5.0,0.02,1.0,29.0
12,6,mask_ppo_64_td_002,0,1,0,0,3477.0,,64.0,0.02,1500.0,,,,18.0,463.0
12,6,mask_ppo_64_td_002_target_fq_1000_td_002_r_5,1,0,0,0,3286.0,0.0,64.0,0.02,1500.0,1000.0,5.0,0.02,18.0,463.0
12,6,mask_ppo_64_td_002_target_fq_2924_td_002_r_10,1,0,0,0,3364.0,0.0,64.0,0.02,1500.0,2924.0,10.0,0.02,18.0,463.0
12,6,mask_ppo_64_td_004,0,1,0,0,4587.0,,64.0,0.04,1500.0,,,,18.0,463.0
12,6,mask_ppo_64_td_006,0,1,0,0,3355.0,,64.0,0.06,1500.0,,,,19.0,463.0
12,6,mask_ppo_64_td_006_target_fq_1000_td_002_r_5,1,0,0,0,2765.0,40.0,64.0,0.06,1500.0,1000.0,5.0,0.02,19.0,463.0
12,6,mask_ppo_64_td_006_target_fq_2045_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2045.0,5.0,0.02,19.0,463.0
12,6,mask_ppo_64_td_006_target_fq_699_td_002_r_5,1,0,0,0,4219.0,40.0,64.0,0.06,1500.0,699.0,5.0,0.02,19.0,463.0
12,6,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
12,6,mask_ppo_64_td_01_target_fq_1430_td_002_r_5,1,0,0,0,4269.0,80.0,64.0,0.1,1500.0,1430.0,5.0,0.02,19.0,463.0
12,6,mask_ppo_64_td_01_target_fq_2924_td_002_r_20,1,0,0,0,2149.0,80.0,64.0,0.1,1500.0,2924.0,20.0,0.02,19.0,463.0
12,6,mask_ppo_64_td_01_target_fq_2924_td_002_r_5,1,0,0,0,4725.0,80.0,64.0,0.1,1500.0,2924.0,5.0,0.02,19.0,463.0
12,6,mask_ppo_64_td_01_target_fq_699_td_002_r_10,1,0,0,0,1937.0,80.0,64.0,0.1,1500.0,699.0,10.0,0.02,19.0,463.0
13,1,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,,4.0,115.0
13,1,mask_ppo_16_td_002_target_fq_1000_td_002_r_20,1,0,0,0,1450.0,0.0,16.0,0.02,1500.0,1000.0,20.0,0.02,4.0,115.0
13,1,mask_ppo_16_td_002_target_fq_2045_td_002_r_10,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,2045.0,10.0,0.02,4.0,115.0
13,1,mask_ppo_16_td_002_target_fq_489_td_002_r_10,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,489.0,10.0,0.02,4.0,115.0
13,1,mask_ppo_16_td_002_target_fq_699_td_002_r_10,1,0,0,0,2345.0,0.0,16.0,0.02,1500.0,699.0,10.0,0.02,4.0,115.0
13,1,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
13,1,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
13,1,mask_ppo_16_td_006_target_fq_1000_td_002_r_10,1,0,0,0,1864.0,40.0,16.0,0.06,1500.0,1000.0,10.0,0.02,5.0,115.0
13,1,mask_ppo_16_td_006_target_fq_2045_td_002_r_20,1,0,0,0,1309.0,40.0,16.0,0.06,1500.0,2045.0,20.0,0.02,5.0,115.0
13,1,mask_ppo_16_td_006_target_fq_489_td_002_r_10,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,489.0,10.0,0.02,5.0,115.0
13,1,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
13,1,mask_ppo_16_td_01_target_fq_1000_td_002_r_5,1,0,0,0,2009.0,80.0,16.0,0.1,1500.0,1000.0,5.0,0.02,5.0,115.0
13,1,mask_ppo_16_td_01_target_fq_1430_td_002_r_20,1,0,0,0,1536.0,80.0,16.0,0.1,1500.0,1430.0,20.0,0.02,5.0,115.0
13,1,mask_ppo_16_td_01_target_fq_489_td_002_r_5,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,489.0,5.0,0.02,5.0,115.0
13,1,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
13,1,mask_ppo_4_td_002_target_fq_1430_td_002_r_5,1,0,0,0,2907.0,0.0,4.0,0.02,1500.0,1430.0,5.0,0.02,1.0,29.0
13,1,mask_ppo_4_td_002_target_fq_2924_td_002_r_5,1,0,0,0,10661.0,0.0,4.0,0.02,1500.0,2924.0,5.0,0.02,1.0,29.0
13,1,mask_ppo_4_td_002_target_fq_699_td_002_r_5,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,699.0,5.0,0.02,1.0,29.0
13,1,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
13,1,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
13,1,mask_ppo_4_td_006_target_fq_1430_td_002_r_5,1,0,0,0,2286.0,40.0,4.0,0.06,1500.0,1430.0,5.0,0.02,1.0,29.0
13,1,mask_ppo_4_td_006_target_fq_2045_td_002_r_10,1,0,0,0,1853.0,40.0,4.0,0.06,1500.0,2045.0,10.0,0.02,1.0,29.0
13,1,mask_ppo_4_td_006_target_fq_489_td_002_r_20,1,0,0,0,1289.0,40.0,4.0,0.06,1500.0,489.0,20.0,0.02,1.0,29.0
13,1,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
13,1,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
13,1,mask_ppo_4_td_01_target_fq_1430_td_002_r_20,1,0,0,0,1342.0,80.0,4.0,0.1,1500.0,1430.0,20.0,0.02,1.0,29.0
13,1,mask_ppo_4_td_01_target_fq_2924_td_002_r_5,1,0,0,0,1840.0,80.0,4.0,0.1,1500.0,2924.0,5.0,0.02,1.0,29.0
13,1,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,,18.0,463.0
13,1,mask_ppo_64_td_002_target_fq_1000_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1000.0,5.0,0.02,18.0,463.0
13,1,mask_ppo_64_td_002_target_fq_2924_td_002_r_10,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2924.0,10.0,0.02,18.0,463.0
